Bus Index, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0
76, 0.9,0.8999999999999999,0.9,0.9,0.9286559504161727,1.0023330622741122 
77, 0.0,0.0,1.0621776191926529,1.1000000000000003,1.1000000000000003,1.0654358953054481 
78, 0.9,0.9,0.9117599073565649,0.9571872334871088,0.9821557552088906,0.8999999999999995 
79, 0.0,0.9593252531474699,1.0194122151276317,1.0577214448283796,1.0667132406434536,0.9998518097588669 
80, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
81, 0.0,0.0,0.981433495924401,0.9933651117494946,0.9664299943502304,1.0522180443745035 
82, 0.0,0.0,0.0,-0.0,-0.0,-0.0 
83, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
84, 0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
85, 0.0,0.0,-0.0,-0.0,-0.0,1.0685753102000002 
86, 0.0,0.0,-0.0,0.9,0.9,1.082606482427328 
87, 0.0,0.0,0.0,-0.0,0.9,1.0358787453636131 
88, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
89, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
90, 0.0,0.0,-0.0,0.899999999999999,0.9,0.9 
91, 0.0,0.0,-0.0,-0.0,-0.0,0.9 
92, 0.0,0.0,0.0,-0.0,-0.0,-0.0 
93, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
94, 0.0,0.0,0.0,0.899999999999999,0.9,0.9 
95, 0.0,0.0,-0.0,-0.0,0.0,0.9 
96, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
97, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
98, 0.0,0.0,0.0,-0.0,-0.0,-0.0 
99, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
100, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
101, 0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
102, -0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
103, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
104, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
105, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
106, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
107, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
108, 0.0,0.0,0.0,-0.0,-0.0,-0.0 
109, 0.0,0.0,0.0,-0.0,-0.0,-0.0 
110, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
111, -0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
112, 0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
113, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
114, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
115, -0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
116, 0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
117, -0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
118, 0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
119, 0.0,0.0,0.0,-0.0,-0.0,-0.0 
120, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
121, 0.0,0.0,0.0,-0.0,-0.0,-0.0 
122, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
123, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
124, 0.0,0.0,0.0,-0.0,-0.0,-0.0 
125, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
126, 0.0,0.0,0.0,-0.0,-0.0,-0.0 
127, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
128, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
129, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
130, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
131, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
132, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
133, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
134, 0.0,0.0,-0.0,-0.0,-0.0,-0.0 
135, 0.0,0.0,-0.0,-0.0,-0.0,1.1 
136, 0.0,0.0,-0.0,-0.0,0.0,0.9 
137, -0.0,-0.0,0.9158973978444859,1.0535947680597713,0.9,0.9 
138, 0.0,-0.0,0.9609593351901905,1.021199623863028,0.9287186676391536,0.9168998471878016 
139, -0.0,-0.0,-0.0,-0.0,-0.0,0.9 
140, 0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
141, 0.0,0.0,0.9728811587393946,0.9918166621431718,0.9563819407877606,0.9111129664729147 
142, 0.0,0.0,-0.0,-0.0,-0.0,0.9061231887416844 
143, -0.0,-0.0,0.9,0.9,0.9,0.9130072802559324 
144, 0.0,-0.0,-0.0,0.9613072541343028,0.920074447170232,0.9 
145, 0.0,0.0,-0.0,-0.0,0.9207187913827776,0.9011607440242152 
146, 0.0,0.9631763706425751,1.1,1.1000000000000005,1.1,1.0253411889496828 
